Line_ID,Original air date,character,line_count,running_sum
915,2013-02-07,Todd Packer,0,88
915,2013-02-07,Jan,8,806
916,2013-02-14,Angela,42,1399
916,2013-02-14,Phyllis,10,924
916,2013-02-14,Kelly,0,821
916,2013-02-14,Clark,9,172
916,2013-02-14,Jim,28,5950
916,2013-02-14,Gabe,20,421
916,2013-02-14,Holly,0,553
916,2013-02-14,Creed,4,371
916,2013-02-14,Pam,55,4797
916,2013-02-14,Michael,0,10819
916,2013-02-14,Toby,15,768
916,2013-02-14,Erin,33,1344
916,2013-02-14,Todd Packer,0,88
916,2013-02-14,Dwight,44,6383
916,2013-02-14,David,16,449
916,2013-02-14,Karen,0,322
916,2013-02-14,Roy,0,217
916,2013-02-14,Jan,0,806
916,2013-02-14,Ryan,0,1172
916,2013-02-14,Robert,0,410
916,2013-02-14,Stanley,5,628
916,2013-02-14,Darryl,5,1089
916,2013-02-14,Pete,41,192
916,2013-02-14,Meredith,7,525
916,2013-02-14,Charles,0,222
916,2013-02-14,Kevin,5,1429
916,2013-02-14,Jo,0,190
916,2013-02-14,Deangelo,0,244
916,2013-02-14,Carol,0,94
916,2013-02-14,Andy,83,3489
916,2013-02-14,Nellie,8,474
916,2013-02-14,Oscar,8,1239
917,2013-03-14,Darryl,1,1090
917,2013-03-14,Deangelo,0,244
917,2013-03-14,Pete,0,192
917,2013-03-14,Phyllis,8,932
917,2013-03-14,Stanley,2,630
917,2013-03-14,Kelly,0,821
917,2013-03-14,Carol,0,94
917,2013-03-14,Robert,0,410
917,2013-03-14,Creed,3,374
917,2013-03-14,Michael,0,10819
917,2013-03-14,Oscar,10,1249
917,2013-03-14,Jan,0,806
917,2013-03-14,Jim,6,5956
917,2013-03-14,Charles,0,222
917,2013-03-14,Kevin,11,1440
917,2013-03-14,Nellie,2,476
917,2013-03-14,Erin,4,1348
917,2013-03-14,Andy,5,3494
917,2013-03-14,Pam,21,4818
917,2013-03-14,Gabe,0,421
917,2013-03-14,Clark,5,177
917,2013-03-14,Dwight,50,6433
917,2013-03-14,Jo,0,190
917,2013-03-14,Holly,0,553
917,2013-03-14,Todd Packer,14,102
917,2013-03-14,Toby,0,768
917,2013-03-14,Meredith,3,528
917,2013-03-14,Ryan,0,1172
917,2013-03-14,David,0,449
917,2013-03-14,Angela,8,1407
917,2013-03-14,Roy,0,217
917,2013-03-14,Karen,0,322
918,2013-04-04,Jim,31,5987
918,2013-04-04,Nellie,4,480
918,2013-04-04,Todd Packer,0,102
918,2013-04-04,Clark,23,200
918,2013-04-04,Angela,32,1439
918,2013-04-04,Creed,0,374
918,2013-04-04,Oscar,29,1278
918,2013-04-04,Jo,0,190
918,2013-04-04,Kevin,8,1448
918,2013-04-04,Jan,0,806
918,2013-04-04,Robert,0,410
918,2013-04-04,Carol,0,94
918,2013-04-04,Roy,0,217
918,2013-04-04,David,0,449
918,2013-04-04,Dwight,37,6470
918,2013-04-04,Pam,42,4860
918,2013-04-04,Holly,0,553
918,2013-04-04,Charles,0,222
918,2013-04-04,Kelly,0,821
918,2013-04-04,Andy,10,3504
918,2013-04-04,Karen,0,322
918,2013-04-04,Erin,3,1351
918,2013-04-04,Ryan,17,1189
918,2013-04-04,Meredith,3,531
918,2013-04-04,Gabe,0,421
918,2013-04-04,Deangelo,0,244
918,2013-04-04,Pete,2,194
918,2013-04-04,Phyllis,6,938
918,2013-04-04,Michael,0,10819
918,2013-04-04,Toby,2,770
918,2013-04-04,Stanley,5,635
918,2013-04-04,Darryl,12,1102
919,2013-04-11,Holly,0,553
919,2013-04-11,Phyllis,5,943
919,2013-04-11,Meredith,2,533
919,2013-04-11,Pete,2,196
919,2013-04-11,Erin,10,1361
919,2013-04-11,Robert,7,417
919,2013-04-11,Nellie,13,493
919,2013-04-11,Kelly,0,821
919,2013-04-11,Ryan,0,1189
919,2013-04-11,Darryl,0,1102
919,2013-04-11,Karen,0,322
919,2013-04-11,Charles,0,222
919,2013-04-11,Todd Packer,2,104
919,2013-04-11,Gabe,0,421
919,2013-04-11,Deangelo,0,244
919,2013-04-11,Stanley,18,653
919,2013-04-11,David,0,449
919,2013-04-11,Jo,0,190
919,2013-04-11,Toby,14,784
919,2013-04-11,Angela,2,1441
919,2013-04-11,Roy,0,217
919,2013-04-11,Jan,0,806
919,2013-04-11,Pam,9,4869
919,2013-04-11,Dwight,58,6528
919,2013-04-11,Carol,0,94
919,2013-04-11,Kevin,5,1453
919,2013-04-11,Michael,0,10819
919,2013-04-11,Oscar,7,1285
919,2013-04-11,Jim,15,6002
919,2013-04-11,Creed,2,376
919,2013-04-11,Clark,36,236
919,2013-04-11,Andy,31,3535
920,2013-04-25,Deangelo,0,244
920,2013-04-25,Charles,0,222
920,2013-04-25,Meredith,0,533
920,2013-04-25,Pam,22,4891
920,2013-04-25,Pete,4,200
920,2013-04-25,Todd Packer,0,104
920,2013-04-25,Karen,0,322
920,2013-04-25,Angela,16,1457
920,2013-04-25,Darryl,10,1112
920,2013-04-25,Phyllis,0,943
920,2013-04-25,Gabe,0,421
920,2013-04-25,Michael,0,10819
920,2013-04-25,Dwight,20,6548
920,2013-04-25,Oscar,2,1287
920,2013-04-25,Creed,1,377
920,2013-04-25,David,0,449
920,2013-04-25,Ryan,0,1189
920,2013-04-25,Roy,0,217
920,2013-04-25,Clark,6,242
920,2013-04-25,Jim,17,6019
920,2013-04-25,Carol,0,94
920,2013-04-25,Andy,39,3574
920,2013-04-25,Toby,7,791
920,2013-04-25,Robert,2,419
920,2013-04-25,Jo,0,190
920,2013-04-25,Stanley,2,655
920,2013-04-25,Erin,15,1376
920,2013-04-25,Kevin,10,1463
920,2013-04-25,Jan,0,806
920,2013-04-25,Kelly,0,821
920,2013-04-25,Nellie,20,513
920,2013-04-25,Holly,0,553
921,2013-05-02,Carol,0,94
921,2013-05-02,Deangelo,0,244
921,2013-05-02,Kevin,13,1476
921,2013-05-02,Clark,8,250
921,2013-05-02,Roy,0,217
921,2013-05-02,Ryan,0,1189
921,2013-05-02,Andy,68,3642
921,2013-05-02,Dwight,53,6601
921,2013-05-02,Erin,9,1385
921,2013-05-02,Robert,0,419
921,2013-05-02,Jo,0,190
921,2013-05-02,Charles,0,222
921,2013-05-02,Meredith,1,534
921,2013-05-02,Jim,63,6082
921,2013-05-02,Karen,0,322
921,2013-05-02,Stanley,4,659
921,2013-05-02,David,37,486
921,2013-05-02,Holly,0,553
921,2013-05-02,Pete,5,205
921,2013-05-02,Nellie,5,518
921,2013-05-02,Creed,1,378
921,2013-05-02,Todd Packer,0,104
921,2013-05-02,Pam,30,4921
921,2013-05-02,Angela,29,1486
921,2013-05-02,Kelly,0,821
921,2013-05-02,Gabe,0,421
921,2013-05-02,Oscar,19,1306
921,2013-05-02,Darryl,11,1123
921,2013-05-02,Michael,0,10819
921,2013-05-02,Toby,7,798
921,2013-05-02,Phyllis,4,947
921,2013-05-02,Jan,0,806
922,2013-05-09,Pam,34,4955
922,2013-05-09,Michael,0,10819
922,2013-05-09,Deangelo,0,244
922,2013-05-09,Kevin,30,1506
922,2013-05-09,Meredith,9,543
922,2013-05-09,Andy,44,3686
922,2013-05-09,Creed,4,382
922,2013-05-09,Toby,0,798
922,2013-05-09,Dwight,87,6688
922,2013-05-09,Carol,0,94
922,2013-05-09,Holly,0,553
922,2013-05-09,Robert,0,419
922,2013-05-09,Charles,0,222
922,2013-05-09,Jan,0,806
922,2013-05-09,Roy,0,217
922,2013-05-09,Darryl,30,1153
922,2013-05-09,Jim,89,6171
922,2013-05-09,Gabe,0,421
922,2013-05-09,Stanley,4,663
922,2013-05-09,Jo,0,190
922,2013-05-09,Oscar,28,1334
922,2013-05-09,Angela,39,1525
922,2013-05-09,Kelly,0,821
922,2013-05-09,Phyllis,7,954
922,2013-05-09,David,0,486
922,2013-05-09,Ryan,0,1189
922,2013-05-09,Pete,4,209
922,2013-05-09,Karen,0,322
922,2013-05-09,Todd Packer,0,104
922,2013-05-09,Clark,5,255
922,2013-05-09,Erin,22,1407
922,2013-05-09,Nellie,0,518
924,2013-05-16,Clark,3,258
924,2013-05-16,Charles,0,222
924,2013-05-16,Kelly,12,833
924,2013-05-16,Gabe,0,421
924,2013-05-16,Robert,0,419
924,2013-05-16,Oscar,18,1352
924,2013-05-16,Jo,0,190
924,2013-05-16,Kevin,31,1537
924,2013-05-16,Karen,0,322
924,2013-05-16,Angela,23,1548
924,2013-05-16,Jim,73,6244
924,2013-05-16,Jan,0,806
924,2013-05-16,Michael,2,10821
924,2013-05-16,Carol,1,95
924,2013-05-16,David,2,488
924,2013-05-16,Dwight,74,6762
924,2013-05-16,Darryl,19,1172
924,2013-05-16,Deangelo,0,244
924,2013-05-16,Meredith,15,558
924,2013-05-16,Creed,8,390
924,2013-05-16,Holly,0,553
924,2013-05-16,Erin,11,1418
924,2013-05-16,Todd Packer,0,104
924,2013-05-16,Stanley,8,671
924,2013-05-16,Toby,12,810
924,2013-05-16,Nellie,9,527
924,2013-05-16,Andy,31,3717
924,2013-05-16,Phyllis,17,971
924,2013-05-16,Roy,0,217
924,2013-05-16,Pete,3,212
924,2013-05-16,Pam,45,5000
924,2013-05-16,Ryan,15,1204
